car_park_no,address,x_coord,y_coord,car_park_type,type_of_parking_system,short_term_parking,free_parking,night_parking,car_park_decks,gantry_height,car_park_basement,LAT,LON
TWM4,BLK 165 TECK WHYE CRESCENT,19166.6753,40542.0167,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10,2.15,N,1.382920111,103.7539442
TWM5,BLK 153 JALAN TECK WHYE,19687.1465,40113.8175,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,1,2.15,N,1.379047787,103.7586211
TW1,BLK 25/26 TECK WHYE LANE,19301.8301,39963.4141,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,0,N,1.377687482,103.7551588
TW2,BLK 15-20 TECK WHYE LANE,19225.6875,40080.8281,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.5,N,1.378749308,103.7544746
TW3,BLK 8/11 TECK WHYE LANE,19229.041,40255.5469,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,0,N,1.380329402,103.7545047
TW4,BLK 1/7 TECK WHYE AVENUE,19072.5156,40448.2227,SURFACE CAR PARK,ELECTRONIC PARKING,NO,SUN & PH FR 7AM-10.30PM,YES,0,0,N,1.382071844,103.7530981
TY1,BLK 1A TOH YI DRIVE,21441.5507,35689.479,MULTI-STOREY CAR PARK,COUPON PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,8,1.9,N,1.339036113,103.7743867
TY2,BLK 1/19 TOH YI DRIVE,21359.8594,35627.5039,SURFACE CAR PARK,COUPON PARKING,7AM-10.30PM,NO,NO,0,4.5,N,1.338475615,103.7736527
TY3T,BLK 17/18 TOH YI DRIVE,21219.4283,35808.8247,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,NO,YES,0,0,N,1.340115383,103.7723908
TY4,BLK 21 TOH YI DRIVE,21172.689,35626.0278,SURFACE CAR PARK,COUPON PARKING,7AM-10.30PM,NO,NO,0,2.5,N,1.338462223,103.7719709
T1,BLK 101/108 TAMPINES ST 11,40645.1002,36633.3607,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,0,N,1.347570291,103.9469423
T11,BLK 149/151 TAMPINES STREET 12,40241.5939,36993.2916,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO,0,0,N,1.350825539,103.9433167
T12,BLK 156/160 TAMPINES STREET 12,40513.9859,37022.0319,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO,0,0,N,1.351085343,103.9457643
T13,BLK 161/166 TAMPINES STREET 12,40511.1172,36794.0234,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,0,N,1.349023321,103.9457384
T15,BLK 201A/201C TAMPINES STREET 21,41292.6602,37256.6602,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,0,0,N,1.353206898,103.9527612
T16,BLK 202/205 TAMPINES STREET 21,41242.6367,37183.9531,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,0,0,N,1.352549384,103.9523117
T17,BLK 201D/209/208A TAMPINES STREET 21,41349.1055,37121.3281,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,0,4.5,N,1.35198298,103.9532684
T18,BLK 201E TAMPINES STREET 21,41423.7376,37254.2715,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,0,0,N,1.353185236,103.9539391
T19,BLK 210/230 TAMPINES STREET 23,41357.6797,37403.3437,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.5,N,1.354533419,103.9533456
T20,BLK 231/238 TAMPINES STREET 21,40691.5398,37589.1246,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,0,0,N,1.356213843,103.9473599
T24,BLK 239/244 TAMPINES STREET 21,40682.5014,37392.3908,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,0,0,N,1.35443466,103.9472786
T25,BLK 245/248 TAMPINES STREET 21,40663.4797,37197.2727,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO,0,0,N,1.352670093,103.9471076
T26,BLK 249/266 TAMPINES STREET 21,40884.9727,37147.543,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.5,N,1.352220261,103.9490979
T27,BLK 251/253 TAMPINES STREET 21,40784.043,37234.2773,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.5,N,1.353004697,103.948191
T28,BLK 257/260 TAMPINES STREET 21,40918.3711,37369.6133,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,0,N,1.354228567,103.9493981
T29,BLK 255/264 TAMPINES STREET 21,41092.9461,37347.4683,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.5,N,1.35402822,103.9509667
T3,BLK 109/114 TAMPINES ST 11,40700.7059,36530.5002,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,0,N,1.346640036,103.9474419
T30,BLK 267/271 TAMPINES STREET 21,40920.2995,37019.6152,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,0,N,1.351063315,103.9494153
T31,BLK 268-270 TAMPINES STREET 21,40760.3906,37026.1929,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,0,N,1.35112287,103.9479784
T32,BLK 272-275 TAMPINES STREET 22,41035.0411,36785.1588,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.5,N,1.348942929,103.9504462
T33,BLK 276/282 TAMPINES STREET 22,41243.9538,36627.3316,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.5,N,1.347515508,103.9523233
T34,BLK 283/286 TAMPINES STREET 22,41284.2492,36781.636,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,0,N,1.348910961,103.9526855
T35,BLK 287/298/299A/299B TAMPINES STREET 22,41456.957,36778.5156,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,0,N,1.348882664,103.9542373
T37,"BLK 801, 820, 897/898 TAMPINES AVE 4/STREET 81",39523.5039,36609.7734,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.5,N,1.347357428,103.936864
T38,"BLK 902-916, 942-946 TAMPINES STREET 91",39932.1232,36937.4179,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.5,N,1.350320364,103.9405358
T39,BLK 921-941 TAMPINES STREET 91,39926.9824,36424.8207,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,4.5,N,1.345684627,103.9404894
T4,BLK 124/127 TAMPINES STREET 11,40964.6909,36395.5354,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.5,N,1.345419351,103.9498139
T40,BLK 9001/9012 TAMPINES STREET 93,40129.3633,35824.8047,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,0,N,1.340258224,103.9423077
T41,BLK 821/829 TAMPINES STREET 81,39350.702,36706.421,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.5,N,1.348231539,103.9353113
T42,BLK 824/827 TAMPINES STREET 81,39062.7271,36823.2135,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,0,4.5,N,1.349287875,103.9327237
T43,BLK 831/841 TAMPINES STREET 83,39241.8985,37029.2046,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,0,0,N,1.351150716,103.9343338
T44,BLK 830/840 TAMPINES STREET 82,39357.5533,36980.6496,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,0,4.5,N,1.350711559,103.935373
T45,BLK 843/855 TAMPINES STREET 83,39338.9023,37240.9629,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,0,N,1.353065743,103.9352055
T46,BLK 842/856 TAMPINES STREET 82,39486.3058,37178.0754,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,4.5,N,1.352496955,103.93653
T47,BLK 857/864 TAMPINES STREET 83/AVE 5,39527.3164,37445.0986,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.5,N,1.354911798,103.9368986
T47A,BLK 864B TAMPINES STREET 83,39328.7136,37444.6416,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,5,1.9,N,1.354907741,103.935114
T48,BLK 865/874A TAMPINES ST 83/84,39076.7194,37331.671,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,4.5,N,1.353886172,103.9328497
T49,BLK 875/886A TAMPINES STREET 84 /AVE 8,38918.6987,37122.0189,SURFACE CAR PARK,COUPON PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,4.5,N,1.351990214,103.9314297
T49A,BLK 882A TAMPINES STREET 83,39139.9893,37058.3736,MULTI-STOREY CAR PARK,COUPON PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,5,1.8,N,1.351414548,103.9334181
T50,BLK 887-889 TAMPINES ST 81/AVENUE 3,38870.9497,36981.7596,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,4.5,N,1.350721778,103.9310006
T51,BLK 894-896 TAMPINES STREET 81,38948.9356,36763.5017,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,0,N,1.348747905,103.9317012
T54,BLK 513 TAMPINES CENTRAL 1,40286.9005,37300.6184,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,NO,YES,0,4.5,N,1.35360487,103.9437239
T55,BLK 501/508 TAMPINES CENTRAL 1,40456.9061,37597.9862,SURFACE CAR PARK,ELECTRONIC PARKING,NO,NO,NO,0,0,N,1.356294083,103.9452516
T56,BLK 827A TAMPINES ST 81,39079.6727,36911.3845,SURFACE CAR PARK,COUPON PARKING,7AM-10.30PM,NO,NO,0,0,N,1.350085255,103.932876
T57,BLK 885A TAMPINES ST 83,39101.1472,36984.4555,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO,0,0,N,1.350746074,103.933069
T58,BLK 872A TAMPINES ST 86,38884.7143,37492.6034,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,0,0,N,1.355341656,103.9311244
T7,BLK 136/138 TAMPINES ST 11,40518.5548,36401.0077,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,0,N,1.34546903,103.9458051
T7A,BLK 136A TAMPINES ST 11,40498.7308,36344.861,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N,1.344961269,103.9456269
T72,BLK 401/417 TAMPINES STREET 41,40496.7609,37796.9601,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.5,N,1.358093512,103.9456098
T73,BLK 418/424 TAMPINES STREET 41,40642.7732,37796.0139,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.5,N,1.358084893,103.9469218
T74,BLK 425/428 TAMPINES STREET 41,40786.4727,37942.9375,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.5,N,1.359413554,103.9482131
T75,BLK 429/432 TAMPINES STREET 41,41035.8679,37933.5266,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,4.5,N,1.359328337,103.9504541
T76,BLK 433/443 TAMPINES STREET 43,41168.0391,38026.2765,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,3.8,N,1.360167074,103.9516418
T77,BLK 472/484 TAMPINES STREET 43/44,41294.1032,38193.2412,SURFACE CAR PARK,ELECTRONIC PARKING,NO,NO,NO,0,4.5,N,1.361676983,103.9527746
T78,BLK 444/450 TAMPINES STREET 42,41120.082,37750.8945,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,4.5,N,1.357676643,103.9512107
T79,BLK 451/460 TAMPINES STREET 42,41482.7031,37721.6602,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,4.5,N,1.357412097,103.9544691
T8,BLK 137/139 TAMPINES ST 11,40338.7812,36505.4414,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,0,N,1.346413564,103.9441897
T80,BLK 461/471 TAMPINES STREET 44,41494.2122,37985.4918,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.5,N,1.359798086,103.9545726
T81,BLK 485A/489C TAMPINES ST 45/AVE 9,41871.9858,38044.2348,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,0,N,1.360329161,103.9579672
T9,BLK 140/148 TAMPINES STREET 12,40278.3039,36660.4761,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,4.5,N,1.347815665,103.9436464
UAM1,BLK 2A JOO SENG RD,33107.6324,35187.5516,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N,1.334497142,103.8792132
UA2,BLK 3 TO 5 UPPER ALJUNIED LANE,33109.332,35098.3344,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.5,N,1.333690293,103.8792285
UA3,BLK 10/11/19 TO 21 JOO SENG ROAD,33265.027,35204.8735,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,0,N,1.334653768,103.8806275
UA4,BLK 8 JOO SENG ROAD,33075.3159,35275.3778,SURFACE CAR PARK,COUPON PARKING,7AM-10.30PM,NO,NO,0,0,N,1.335291416,103.8789229
UA5,BLK 12 TO 18 JOO SENG ROAD,33326.6984,35410.4255,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,5.4,N,1.336512696,103.8811817
UA6,BLK 2 UPPER ALJUNIED LANE,33101.2667,35157.3013,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.5,N,1.33422357,103.879156
UBA4,UBI AVE 4,34994.9175,35328.5373,SURFACE CAR PARK,COUPON PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,0,N,1.335771789,103.8961716
UBKM,BLK 13A UPPER BOON KENG ROAD,32179.7655,33010.5845,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N,1.314809568,103.8708755
UBK2,BLK 11/15/18 UPPER BOON KENG,32237.8125,33097.6016,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.5,N,1.315596512,103.8713971
UBK4,BLK 19/20 UPPER BOON KENG,32537.2679,33063.4121,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,3.25,N,1.315287272,103.8740879
UBK5,BLK 38/39 UPPER BOON KENG,32522.9258,33422.543,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,3.25,N,1.318535126,103.8739591
UBM1,BLK 5 UPP BOON KENG RD,32374.0247,32770.798,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,7,2.15,N,1.312640997,103.872621
UBM2,BLK 8 UPPER BOON KENG ROAD,32125.5883,32822.4057,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N,1.313107753,103.8703887
UCS,BLK 34 UPPER CROSS STREET CAR PARK,28950.0781,29897.9961,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,0,N,1.286660684,103.8418551
U1,BLK 101/110 BUKIT BATOK WEST AVE 6,18391.6404,36723.769,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.5,N,1.348389036,103.7469812
U10,BLK 178/184 BUKIT BATOK WEST AVENUE 8,18029.1321,36437.8173,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,0,N,1.345802876,103.7437239
U11,BLK 166 BUKIT BATOK WEST AVENUE 8,17982.2826,36616.6603,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-7PM,NO,NO,0,0,N,1.34742025,103.7433029
U12,BLK 201/211 BUKIT BATOK STREET 21,18668.6078,36565.8437,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,3.8,N,1.346960905,103.7494699
U13,BLK 212/230 BUKIT BATOK STREET 21,19086.17,36658.92,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.5,N,1.34780278,103.753222
U14,BLK 217/219 BUKIT BATOK STREET 21,19276.68,36568.93,SURFACE CAR PARK,COUPON PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,4.15,N,1.346989,103.7549338
U15,BLK 231/237 BUKIT BATOK EAST AVENUE 5,19332.565,36778.361,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,5.4,N,1.348883034,103.7554359
U16,BLK 238/241 BUKIT BATOK EAST AVENUE 5,19291.0823,36949.9677,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,5.4,N,1.35043497,103.7550631
U17,BLK 242/253 BUKIT BATOK EAST AVE 2/5,19484.9573,36912.4024,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,5.4,N,1.350095299,103.7568052
U18,BLK 254/265 BUKIT BATOK EAST AVE 4,19699.5049,37022.2461,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.5,N,1.351088746,103.7587331
U19,BLK 266/284 BUKIT BATOK EAST AVE 3/4,19653.7625,36736.2392,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 1PM-10.30PM,YES,0,4.5,N,1.348502191,103.7583221
U2,BLK 111/132 BUKIT BATOK WEST AVE 6,18316.8368,36887.7302,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,9.99,N,1.349871817,103.746309
U20,BUKIT BATOK EAST AVE 2/6,19895.4902,36584.6445,SURFACE CAR PARK,COUPON PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,0,N,1.347131289,103.7604942
U21,BLK 301/309 BUKIT BATOK STREET 31,18569.9729,37715.1464,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,5.4,N,1.357354748,103.7485833
U22,BLK 310/323 BUKIT BATOK STREET 32/33,18339.7245,38092.0958,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,0,N,1.360763666,103.7465142
U23,BLK 407-426 BUKIT BATOK WEST AVE 2/4,18234.0951,38341.652,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 1PM-10.30PM,YES,0,0,N,1.363020526,103.745565
U24,BLK 324/336 BUKIT BATOK STREET 32/33,18465.58,38439.7002,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 1PM-10.30PM,YES,0,4.5,N,1.363907313,103.747645
U24T,BLK 333/334 BUKIT BATOK WEST AVE 4,18441.4863,38506.9696,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 1PM-10.30PM,YES,0,9.99,N,1.364515665,103.7474285
U25,BLK 337-353/355-356 BUKIT BATOK ST 34,18728.7311,38350.9289,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,0,N,1.363104582,103.7500096
U26,BLK 354/357-370 BUKIT BATOK ST 31,18742.24,38064.66,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,0,N,1.360515675,103.7501311
U27,BLK 371-373 BUKIT BATOK ST 31,18846.1378,37962.5676,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,9.99,N,1.359592421,103.7510647
U28,BLK 374-376 BUKIT BATOK ST 31,18790.052,37772.6738,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,9.99,N,1.357875073,103.7505608
U29,BLK 376 BUKIT BATOK MSCP,18649.5445,37851.9011,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,3,1.9,N,1.358591532,103.7492982
U3,BLK 133/139 BUKIT BATOK WEST AVENUE 6,18098.9773,37055.7538,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.5,N,1.35139129,103.7443513
U30,BLK 523-525 BUKIT BATOK STREET 52,19027.5388,37666.3629,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,0,N,1.356913709,103.7526948
U31,BLKS 526-534 BUKIT BATOK STREET 51,18847.0784,37666.2614,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.5,N,1.356912736,103.7510733
U32,BLKS 512-514 BUKIT BATOK STREET 52,19018.5011,37355.1895,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,4.5,N,1.354099568,103.7526137
U33,BLKS 535-542 BUKIT BATOK STREET 51/52,18873.0414,37452.2798,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.5,N,1.354977573,103.7513066
U34,BLKS 501-511 BUKIT BATOK ST 52,19139.7066,37093.5044,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.5,N,1.351733019,103.7537029
U36,BLKS 2019-2024 BUKIT BATOK STREET 23,18937.3455,36228.7505,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,0,N,1.34391244,103.7518848
U38,BLK 185/187 BUKIT BATOK WEST AVENUE 6,18124.0483,36539.8249,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,0,N,1.346725426,103.7445767
U39,BLK 631 BUKIT BATOK CENTRAL,18837.6188,36875.2113,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,2,1.9,N,1.349758765,103.7509885
U4,BLK 140/143 BUKIT BATOK STREET 11,17973.0318,36974.1108,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 1PM-10.30PM,YES,0,0,N,1.350652899,103.7432196
U40,BLK 644A BUKIT BATOK CENTRAL,18879.8441,36750.5885,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10,1.9,N,1.348631735,103.751368
U41,BLK 632/644 BUKIT BATOK CENTRAL,18955.5289,36844.8175,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4,N,1.34948393,103.752048
U41A,BLK 630 BT BATOK CENTRAL,18690.779,36915.3896,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,9.99,N,1.350122078,103.7496691
U43,BLK 404A BUKIT BATOK WEST AVENUE 7,18275.4565,38569.6475,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10,1.9,N,1.365082447,103.7459366
U45,BLK 285A BUKIT BATOK EAST AVE 3,19606.6244,36561.0495,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,7AM-7PM,NO,NO,2,2,N,1.346917825,103.7578986
U46,BLK 297 - 299 BUKIT BATOK ST 22 BUKIT BATOK STREET 22,18463.4479,36256.9749,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,0,N,1.344167544,103.7476266
U48,BLK 350 BUKIT BATOK STREET 32,18590.8011,38166.1707,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,0,0,N,1.361433653,103.7487703
U49,210A BUKIT BATOK STREET 21,18817.5304,36385.1968,SURFACE CAR PARK,COUPON PARKING,7AM-7PM,NO,NO,0,0,N,1.345327246,103.7508082
U5,BLK 144/149 BUKIT BATOK WEST AVENUE 6,18135.2799,36917.0123,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 1PM-10.30PM,YES,0,0,N,1.350136575,103.7446775
U50,BLK 230A BUKIT BATOK ST 21 BUKIT BATOK ST 21,19356.5349,36607.8807,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,0,N,1.347341279,103.7556514
U51,BLK 412A BUKIT BATOK WEST AVE 4,18336.325,38543.2265,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,7,2.15,N,1.364843525,103.7464835
